wordCount,uniqueWords,numberOfRepeatedWords,ratioOfTotalWordsToUnique,DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,averageSetWordLength,WordsRhymes,RatioOfPOStoWords,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,semantic_similarity,average_word_frequency,avg_word_similarity_hebrew,avg_word_similarity_english,word_similarity_large,MappedStyle
196,112,84,0.571428571,102,13,6.622714929,6.775170574,3.883928571,275,0.066326531,16.46,10,725582.197,2.040816327,20538.679,0.618599951,0.001194634,0.402873337,0.304629177,0.8695709,9
78,55,23,0.705128205,53,8,6.049190599,6.142664356,3.709090909,17,0.102564103,44.3,2,96988.841,2.564102564,764.572,0.695366442,0.002069966,0.432921082,0.339482158,0.87830514,9
117,63,54,0.538461538,56,9,6.368714724,6.491099725,4.063492063,87,0.076923077,53.545,3,191206.487,4.273504274,23889.181,0.667504311,0.003190782,0.408074409,0.333059758,0.87233853,9
163,115,48,0.705521472,101,11,7.034234108,7.132159114,4.130434783,266,0.067484663,98.29,25,1527309.12,0.613496933,478.469,0.756913841,0.001687387,0.284599751,0.348274261,0.8574118,9
107,75,32,0.700934579,72,9,6.28683661,6.395104803,4.2,58,0.08411215,6.9,3,260850.041,0.934579439,6172.84,0.6743505,0.001400397,0.400798708,0.342321515,0.8701757,9
96,58,38,0.604166667,52,11,5.811960871,5.852461192,4.482758621,126,0.114583333,52.85,6,397854.346,2.083333333,2306.107,0.709125757,0.001912281,0.422086954,0.295315266,0.8645548,9
97,56,41,0.577319588,56,8,5.949342188,6.053860345,3.946428571,144,0.082474227,52.75,5,545233.832,3.092783505,188.282,0.628159106,0.00287212,0.41826418,0.315475017,0.8606607,9
113,83,30,0.734513274,71,9,6.718069208,6.722343794,4.156626506,59,0.079646018,64.345,1,55647.595,0.884955752,61.728,0.686687708,0.002385934,0.492686599,0.363507718,0.87394804,9
50,31,19,0.62,30,9,5.175734844,5.376629167,3.129032258,16,0.18,23.2,0,16175.401,4,459.292,0.823568046,0.003462638,0.525734842,0.464704245,0.87947667,9
67,50,17,0.746268657,46,8,5.748791468,5.876063582,3.94,27,0.119402985,40.54,2,1267768.772,0,0,0.747711778,0.002800304,0.351059377,0.318688989,0.87646747,9
91,62,29,0.681318681,58,9,6.273968202,6.408317701,4.112903226,130,0.098901099,46.97,4,111990.095,2.197802198,2307.615,0.714839935,0.004048701,0.422758251,0.350687146,0.87462366,9
98,78,20,0.795918367,69,9,6.440018255,6.543295834,4.217948718,57,0.091836735,53.06,11,502405.582,0,0,0.695451796,0.001679038,0.384351194,0.322188079,0.8676947,9
115,80,35,0.695652174,71,9,6.567410518,6.665225201,3.8375,83,0.07826087,5.61,3,113135.119,2.608695652,76506.03,0.626967072,0.001772932,0.38563323,0.300989419,0.8695396,9
129,65,64,0.503875969,63,12,6.283994215,6.433335671,3.676923077,25,0.093023256,6.405,5,245207.431,2.325581395,6188.617,0.527772844,0.001310462,0.415315926,0.329233974,0.8729845,9
113,87,26,0.769911504,79,9,6.628783493,6.740361812,4.091954023,100,0.079646018,64.375,8,568241.467,0,0,0.663088381,0.002168629,0.395168304,0.326561898,0.8634655,9
205,116,89,0.565853659,105,10,7.375223428,7.592651742,4.094827586,247,0.048780488,8.28,13,284888.702,3.414634146,30037.564,0.655523717,0.003751907,0.314331174,0.303789824,0.8712675,9
113,82,31,0.725663717,76,9,6.46570615,6.618652128,4.134146341,102,0.079646018,28.36,4,188701.292,3.539823009,6612.65,0.676914811,0.003220605,0.398809999,0.327792585,0.8703652,9
125,97,28,0.776,86,11,6.857422117,6.942514505,4.164948454,158,0.088,71.715,11,500853.169,1.6,12358.977,0.705857515,0.002480596,0.46116963,0.338492543,0.8645668,9
213,167,46,0.784037559,148,10,7.632332424,7.657071819,4.491017964,279,0.046948357,9.445,23,790368.789,0.469483568,131.752,0.611721456,0.002147778,0.327804148,0.347156823,0.8632939,9
101,68,33,0.673267327,60,9,6.40875844,6.540923413,3.911764706,82,0.089108911,57.225,6,411049.905,1.98019802,171.709,0.685957313,0.00226553,0.399680346,0.352879703,0.86665046,9
112,80,32,0.714285714,74,11,6.41955424,6.563177895,3.8875,104,0.098214286,58.15,5,330249.372,3.571428571,564.988,0.737120748,0.002151371,0.486592591,0.402984053,0.86903626,9
96,75,21,0.78125,71,11,6.477698898,6.554588852,3.946666667,120,0.114583333,6.13,10,896571.472,1.041666667,490.196,0.602021277,0.002498506,0.428149849,0.401346534,0.86110854,9
79,57,22,0.721518987,53,9,6.019313918,6.075164625,4.140350877,39,0.113924051,39.19,3,344103.657,5.063291139,1567.23,0.654094994,0.002348713,0.431047529,0.334268987,0.8760547,9
92,71,21,0.77173913,69,7,6.331970464,6.380741985,4.23943662,88,0.076086957,46.16,3,217386.496,0,0,0.702823758,0.002295862,0.435266823,0.361881524,0.8666992,9
95,69,26,0.726315789,67,11,6.176825288,6.385775343,4.47826087,100,0.115789474,32.69,13,1118350.664,2.105263158,8807.509,0.672798693,0.001939943,0.417254806,0.370524794,0.86702436,9
103,71,32,0.689320388,64,9,6.285074607,6.373509626,3.985915493,115,0.087378641,4.14,5,492843.197,0,0,0.666747689,0.001821784,0.420552015,0.33645615,0.86746633,9
264,195,69,0.738636364,173,13,7.730321045,7.798652868,4.21025641,803,0.049242424,139.525,21,309916.367,1.893939394,31438.716,0.655076563,0.001380003,0.28852284,0.290482193,0.8625601,24
322,175,147,0.543478261,154,13,7.625703777,7.740243828,3.857142857,397,0.040372671,54.14,15,493160.225,4.037267081,19997.534,0.688701987,0.001828022,0.422976732,0.294376493,0.8693746,24
317,212,105,0.668769716,187,13,8.159446443,8.26111278,3.952830189,522,0.041009464,22.92,27,1330478.414,2.523659306,1893.762,0.659845412,0.002574029,0.306056231,0.308864862,0.8661309,24
261,199,62,0.762452107,180,13,7.917678271,7.971983421,4.216080402,410,0.049808429,133.89,34,1161902.204,2.681992337,4956.428,0.713987112,0.002158407,0.32149145,0.29096368,0.86204123,24
210,141,69,0.671428571,126,13,7.47769406,7.556208949,4.092198582,269,0.061904762,50.915,35,1429008.832,2.857142857,115.012,0.70698911,0.002866597,0.324697167,0.295399547,0.8620586,24
593,399,194,0.672849916,278,14,9.157502542,9.200246131,4.112781955,1274,0.023608769,21.12,67,976641.583,2.023608769,343.793,0.714900613,0.001924244,0.455077499,0.292289972,0.8623495,24
409,209,200,0.511002445,186,13,8.065807803,8.232806499,4.071770335,900,0.031784841,42.78,30,1073945.403,3.422982885,3116.248,0.681548357,0.002978843,0.297651529,0.301295042,0.87129414,24
367,204,163,0.555858311,178,15,7.706058492,7.878318499,4.284313725,416,0.040871935,183.71,40,1316739.679,2.997275204,8512.496,0.732306242,0.002353983,0.418017179,0.302376807,0.86535835,24
227,163,64,0.718061674,142,13,7.652037369,7.671558969,4.036809816,222,0.057268722,22.88,17,920658.225,0.881057269,136.367,0.682839155,0.002238868,0.290445894,0.324257463,0.86432666,24
214,140,74,0.654205607,123,13,7.359712893,7.469642683,4.192857143,176,0.060747664,61.15,17,323067.994,2.336448598,11593.264,0.702343822,0.001682893,0.377701789,0.303257197,0.867359,24
271,171,100,0.63099631,150,11,7.536620643,7.666878394,3.988304094,363,0.040590406,139.41,38,3379831.204,1.84501845,12371929.21,0.696033478,0.001350569,0.30177024,0.290595949,0.85911983,24
297,219,78,0.737373737,181,13,8.116514937,8.191011822,4.365296804,907,0.043771044,28.63,26,406028.385,1.683501684,15030.297,0.673847556,0.002015458,0.315102786,0.303430229,0.8657282,24
349,209,140,0.598853868,182,14,7.92075209,8.097208783,3.851674641,451,0.040114613,39.155,25,594349.429,2.865329513,12249.419,0.707703114,0.002064802,0.313810647,0.306672722,0.8682529,24
65,58,7,0.892307692,52,9,6,5.977279923,3.724137931,20,0.138461538,15.95,1,1070944.51,0,0,0.650815845,0.002141837,0.499337852,0.338969141,0.8656954,24
375,261,114,0.696,217,13,8.445290182,8.48202676,4.0651341,546,0.034666667,84.56,35,922352.037,2.4,2082.601,0.672112584,0.0019438,0.453837574,0.305362314,0.86253965,24
325,205,120,0.630769231,175,14,8.201717634,8.277325688,4.317073171,777,0.043076923,11.79,18,553595.059,3.384615385,692.744,0.713900626,0.00236415,0.414467782,0.301087052,0.8695079,24
434,254,180,0.585253456,214,13,8.18931511,8.29935895,4.271653543,1722,0.029953917,23.635,32,562413.751,2.995391705,3897.389,0.693651915,0.001822034,0.470197648,0.287443906,0.8645846,24
239,173,66,0.723849372,151,14,7.804440557,7.871865612,4.150289017,304,0.058577406,58.57,22,809516.447,2.510460251,41977.928,0.690539658,0.002424655,0.328099161,0.294037253,0.8633401,24
245,161,84,0.657142857,145,12,7.709941014,7.864092802,3.925465839,176,0.048979592,54.02,16,253101.536,2.857142857,11353.685,0.708571315,0.001959278,0.340778649,0.291138083,0.8677088,24
312,179,133,0.573717949,148,13,7.804439691,7.916415454,4.117318436,502,0.041666667,75.68,34,774850.891,2.884615385,1186.211,0.673067451,0.002084246,0.300908625,0.281989068,0.865062,24
354,226,128,0.638418079,199,13,8.114404091,8.176511235,4.296460177,1335,0.036723164,8.85,27,834381.281,2.824858757,14238.662,0.659813523,0.001767384,0.315610468,0.296841443,0.86260176,24
291,192,99,0.659793814,165,14,7.966115987,8.001915302,4.052083333,598,0.048109966,161.785,28,939784.936,1.718213058,198.898,0.714510798,0.002458634,0.406277239,0.291195363,0.8638538,24
287,165,122,0.574912892,148,13,7.72982337,7.914013932,4.03030303,500,0.045296167,16.025,24,1071129.186,4.181184669,18269.961,0.688474596,0.001957664,0.310470611,0.273625851,0.86259174,24
130,67,63,0.515384615,62,9,6.190664174,6.284468945,3.731343284,114,0.069230769,22.985,13,557528.964,1.538461538,21988.382,0.627426267,0.001379526,0.411211967,0.320319057,0.8619739,1
40,27,13,0.675,27,8,4.823863757,4.826874882,3.851851852,7,0.2,3.56,13,2786573.072,0,0,0.689053297,0.001089535,0.506383717,0.457110435,0.86745507,1
182,70,112,0.384615385,67,10,6.439072406,6.658519763,4.285714286,436,0.054945055,15.36,40,1889499.45,0.549450549,9090.909,0.539710641,0.000394367,0.259987354,0.313771814,0.8577306,1
61,52,9,0.852459016,51,11,5.873557262,5.882643049,4,26,0.180327869,37.805,10,2709055.084,0,0,0.770493925,0.002702519,0.480324507,0.34452635,0.8600626,1
92,85,7,0.923913043,72,10,6.485816618,6.491853096,4.2,278,0.108695652,8.64,21,2326626.002,0,0,0.686755955,0.000406996,0.48243323,0.392705858,0.8541042,1
47,37,10,0.787234043,33,4,5.132257608,5.136297541,4.189189189,19,0.085106383,4.8,12,3561583.67,0,0,0.680126429,7.79E-05,0.367242992,0.478781879,0.8545466,1
149,113,36,0.758389262,103,12,7.141885798,7.17246146,3.89380531,110,0.080536913,93.095,9,891455.825,0.67114094,104.712,0.622437775,0.001640611,0.316260129,0.357706696,0.86529547,1
80,61,19,0.7625,57,7,6.158087394,6.224442123,3.868852459,33,0.0875,18.665,6,659196.702,2.5,955.633,0.681957245,0.001580168,0.461540401,0.4370327,0.86675686,1
79,53,26,0.670886076,48,9,5.929319687,5.993805372,3.79245283,54,0.113924051,4.87,5,407417.632,2.53164557,9992.497,0.589186788,0.000945454,0.473690063,0.42549631,0.87223744,1
59,58,1,0.983050847,54,9,5.857980995,5.832890014,4.310344828,12,0.152542373,3.76,17,1177426.103,0,0,0.741685748,0.001084016,0.437241942,0.432310671,0.85035074,1
135,78,57,0.577777778,70,10,6.422323052,6.583441176,3.871794872,166,0.074074074,14.795,18,482172.509,0,0,0.658938408,0.001332667,0.423635125,0.343093365,0.85742056,1
76,46,30,0.605263158,38,9,5.665289857,5.820873805,3.913043478,55,0.118421053,3.875,14,404662.242,0,0,0.563792944,0.00175974,0.427509397,0.399121583,0.86591566,1
45,39,6,0.866666667,36,7,5.305911448,5.379753127,4.128205128,21,0.155555556,19.45,10,568312.174,0,0,0.672319174,0.000226789,0.543033242,0.39160794,0.855773,1
67,50,17,0.746268657,48,10,5.923181998,5.960829351,3.28,35,0.149253731,36.065,3,183200.956,1.492537313,223.714,0.734270215,0.001863714,0.407526582,0.417176962,0.8727539,1
104,78,26,0.75,70,9,6.569995673,6.613601813,3.935897436,49,0.086538462,60.09,7,1619950.002,0.961538462,61.728,0.704159141,0.001963985,0.407437086,0.311724067,0.8661397,1
108,65,43,0.601851852,55,9,6.32319701,6.426033662,3.953846154,134,0.083333333,18.275,22,1475333.04,1.851851852,3995.511,0.650760889,0.001073382,0.436360121,0.392350584,0.86605376,1
66,37,29,0.560606061,34,8,5.402911467,5.476409766,3.72972973,24,0.121212121,36.215,6,1406466.365,1.515151515,85470.085,0.626569867,0.001602138,0.492651343,0.340201169,0.860864,1
64,49,15,0.765625,46,8,5.870059487,5.95419631,3.755102041,34,0.125,36.815,10,242439.335,0,0,0.6288656,0.000706919,0.402254075,0.357657611,0.8569369,1
96,69,27,0.71875,65,8,6.275118766,6.320546298,3.666666667,73,0.083333333,67.83,4,270664.153,2.083333333,22916.667,0.688885272,0.000754349,0.458857626,0.374537528,0.8585734,1
87,73,14,0.83908046,64,10,6.426264755,6.409390936,3.904109589,48,0.114942529,42.75,17,2272577.88,0,0,0.633963227,0.002024107,0.495565325,0.447896302,0.8599125,1
118,58,60,0.491525424,56,9,6.266338784,6.603586383,3.810344828,105,0.076271186,52.945,7,552626.092,3.389830508,438.674,0.616367817,0.002305362,0.43046999,0.316580981,0.86528033,1
99,79,20,0.797979798,74,12,6.469152063,6.501873925,3.734177215,51,0.121212121,59.35,13,496779.038,0,0,0.720887125,0.002302044,0.479177117,0.406813383,0.8639152,1
18,13,5,0.722222222,13,6,4.087462841,4,2,0,0.333333333,4.8,2,898880.593,0,0,0.792301297,0.001357012,0.701613009,0.568736494,0.88766646,4
87,64,23,0.735632184,61,8,6.216962429,6.244685054,4.15625,47,0.091954023,49.92,7,654332.666,0,0,0.579095781,0.002193166,0.435162008,0.355646908,0.8595169,4
125,90,35,0.72,83,9,6.776776956,6.828693367,4.377777778,394,0.072,71.9,9,381716.324,0.8,131.752,0.669302046,0.001770255,0.313131213,0.359960824,0.86706096,4
63,32,31,0.507936508,28,7,5.276776956,5.471720944,4.0625,16,0.111111111,30.1,0,37444.046,4.761904762,366.199,0.750655711,0.003023068,0.453355938,0.398719817,0.8830254,4
83,61,22,0.734939759,56,10,6.162430053,6.241084571,4.06557377,50,0.120481928,44.61,7,398849.82,1.204819277,223.714,0.716146827,0.001667288,0.509133756,0.409549773,0.86900014,4
74,59,15,0.797297297,52,9,5.998043737,6.05881389,3.745762712,114,0.121621622,40.94,3,187560.381,1.351351351,436.681,0.792169929,0.001716284,0.400633633,0.364658237,0.8645284,4
82,46,36,0.56097561,41,10,5.732920874,6.046928095,4.195652174,40,0.12195122,45.25,2,331610.137,3.658536585,53550.2,0.692388654,0.002806554,0.47758463,0.354312539,0.87858075,4
155,108,47,0.696774194,99,11,6.906333456,6.986082124,4.287037037,201,0.070967742,89.7,10,686006.904,1.935483871,275.411,0.69830817,0.001745881,0.298593581,0.30084756,0.8637041,4
100,58,42,0.58,52,9,6.084162999,6.305886757,4.24137931,262,0.09,48.215,8,1384871.816,3,251585.888,0.528520525,0.001542028,0.407934457,0.374173343,0.85964656,4
135,103,32,0.762962963,86,10,6.964524709,7.040244842,4.427184466,285,0.074074074,41.34,23,904114.591,1.481481481,78260.766,0.659719348,0.001263167,0.312914521,0.362922788,0.8591377,4
112,68,44,0.607142857,59,9,6.251138726,6.305870963,4.205882353,139,0.080357143,5.6,10,700731.819,2.678571429,140.221,0.653643966,0.003411119,0.499321461,0.40629372,0.8735433,4
95,74,21,0.778947368,65,10,6.448205873,6.496148058,3.797297297,56,0.105263158,56.55,10,901898.428,0,0,0.708375454,0.002083631,0.493627459,0.374969631,0.8661574,4
103,61,42,0.59223301,58,10,6.262872033,6.403019032,4.032786885,136,0.097087379,48.41,2,122664.931,2.912621359,4947.832,0.750183702,0.001935284,0.420386612,0.417544544,0.8740264,4
75,39,36,0.52,33,7,5.550603535,5.778865655,4.025641026,41,0.093333333,35.85,1,52190.068,2.666666667,249.205,0.765321791,0.003610589,0.457861096,0.374946982,0.8831185,4
132,83,49,0.628787879,71,11,6.737584166,6.918446467,4.253012048,98,0.083333333,20.465,7,419462.163,3.03030303,656.299,0.614848137,0.002081371,0.431363642,0.330601126,0.8718575,4
86,75,11,0.872093023,67,9,6.315273289,6.368507899,4.173333333,82,0.104651163,48.31,13,1001833.209,0,0,0.697294354,0.001298456,0.467725545,0.382672697,0.8624037,4
88,60,28,0.681818182,52,11,6.181393065,6.333241499,3.733333333,99,0.125,23.73,7,71876.609,1.136363636,56179.775,0.625977159,0.001385439,0.466909558,0.333442092,0.86744016,4
80,51,29,0.6375,47,9,6.218275843,6.285402219,4.980392157,148,0.1125,42.33,4,301533.009,2.5,1216.345,0.698887467,0.001019947,0.465344459,0.386982203,0.8783305,4
96,52,44,0.541666667,46,9,5.817121135,5.86570707,4.076923077,144,0.09375,34.78,0,52170.632,1.041666667,980.392,0.662527323,0.000889255,0.422878146,0.410712987,0.8735416,4
92,60,32,0.652173913,53,11,6.117577332,6.269630874,3.966666667,97,0.119565217,47.43,2,125948.159,2.173913043,239261.331,0.617090166,0.00232881,0.441626132,0.331847906,0.8672111,4
66,39,27,0.590909091,32,9,5.49929089,5.59375,4.358974359,116,0.136363636,33.92,12,1453000.455,4.545454545,3741294.439,0.657496572,0.001480978,0.349422604,0.345230818,0.8637253,4
86,67,19,0.779069767,61,8,6.19762623,6.297079328,3.955223881,52,0.093023256,47.265,4,239001.093,0,0,0.724262655,0.001373394,0.411625504,0.371916622,0.8648523,4
123,91,32,0.739837398,80,10,6.89176285,6.918863237,4.186813187,317,0.081300813,63.895,12,927524.981,0.81300813,416666.667,0.650462747,0.001818593,0.38345021,0.343772978,0.86235213,4
122,72,50,0.590163934,62,11,6.399904663,6.581727679,4.083333333,131,0.090163934,62.625,3,136529.445,2.459016393,3314.945,0.623159707,0.002755098,0.459803134,0.32798475,0.87558377,4
89,47,42,0.528089888,43,6,5.963867522,6.236046944,3.978723404,21,0.06741573,45.445,3,124551.287,4.494382022,1391.076,0.722212017,0.003165843,0.433228016,0.409679592,0.8777954,4
84,46,38,0.547619048,42,7,5.673055546,5.87572548,4.347826087,46,0.083333333,53.295,7,219407.698,1.19047619,104.712,0.664256454,0.003085449,0.442886561,0.337700427,0.86962104,4
85,40,45,0.470588235,40,7,5.67369209,6.206364733,3.95,48,0.082352941,4.27,2,83042.907,7.058823529,7583.375,0.544342637,0.004669921,0.376973152,0.357835442,0.8748849,4
165,73,92,0.442424242,67,11,6.362074072,6.696956185,4.04109589,255,0.066666667,16.83,8,103220.422,4.242424242,10606.964,0.649209857,0.003196429,0.407964945,0.332920551,0.87348944,4
94,59,35,0.627659574,51,12,6.141099134,6.289760054,3.694915254,192,0.127659574,45.3,13,222755.64,2.127659574,33112.583,0.669146776,0.001501057,0.418808967,0.325458974,0.86254585,4
153,99,54,0.647058824,85,8,6.922205309,7.042975766,4.242424242,61,0.052287582,79.945,12,354671.09,3.267973856,2906.228,0.603307843,0.002979324,0.289800644,0.342171758,0.8658305,4
87,44,43,0.505747126,40,10,5.792202836,6.076865495,4.022727273,138,0.114942529,59.08,15,1827597.932,2.298850575,213893.554,0.658232033,0.001061513,0.420620263,0.393526584,0.8607656,4
165,97,68,0.587878788,89,11,7.070847431,7.224405071,3.989690722,211,0.066666667,85.585,5,196345.915,3.03030303,9597.53,0.690366268,0.002901209,0.426255018,0.343898237,0.87708074,4
65,35,30,0.538461538,32,8,5.199698735,5.729507852,4.114285714,42,0.123076923,9.35,2,177698.104,7.692307692,8574.491,0.629609942,0.001426719,0.453941286,0.430523574,0.8767355,4
73,56,17,0.767123288,53,6,5.836591668,5.952564021,4.196428571,24,0.082191781,37.99,14,911598.58,0,0,0.78386426,0.001078772,0.401327431,0.328954935,0.8554621,4
101,84,17,0.831683168,78,7,6.58385619,6.6091546,4,80,0.069306931,61.09,10,728571.177,0,0,0.595514655,0.002036318,0.499189913,0.361062646,0.85862345,4
96,73,23,0.760416667,66,10,6.456646266,6.490759064,3.917808219,41,0.104166667,6.32,12,747011.339,3.125,63139.501,0.55348134,0.001748079,0.425347894,0.424519926,0.8606309,4
107,46,61,0.429906542,43,7,5.379982258,6.695197899,3.956521739,75,0.065420561,48.21,4,203444.759,1.869158879,240.392,0.760719657,0.002479272,0.532331288,0.435240686,0.8928893,4
118,108,10,0.915254237,101,10,6.819082668,6.840739616,4.203703704,65,0.084745763,36.005,25,1553237.306,0,0,0.689010561,0.000854691,0.488275319,0.384616464,0.85121053,4
66,46,20,0.696969697,40,6,5.78375589,5.894454883,4.217391304,28,0.090909091,17.85,5,527366.379,1.515151515,14124.294,0.694102645,0.001867144,0.461212397,0.386966199,0.86808795,4
52,42,10,0.807692308,40,9,5.485959165,5.54875844,4.19047619,40,0.173076923,26.05,5,1631151.884,1.923076923,49.02,0.662597418,0.002953358,0.485011309,0.449361682,0.87120485,4
120,76,44,0.633333333,68,11,6.663643183,6.780948134,3.789473684,96,0.091666667,54.54,4,374456.842,2.5,21710.449,0.598470092,0.002380005,0.425540149,0.342229545,0.86996686,4
92,81,11,0.880434783,75,7,6.441860574,6.469630874,4.617283951,226,0.076086957,64.165,22,3394952.187,0,0,0.705589235,0.000730639,0.459072381,0.387598127,0.8526625,4
117,76,41,0.64957265,73,9,6.597078732,6.710622442,3.947368421,28,0.076923077,9.09,13,1888978.592,4.273504274,237.111,0.691595078,0.002866463,0.434974343,0.368312329,0.86515474,4
125,91,34,0.728,84,10,6.60513008,6.732966233,4.153846154,108,0.08,76.005,7,213669.115,2.4,9251.632,0.698240161,0.001603046,0.420612812,0.30490905,0.8672028,4
79,34,45,0.430379747,33,10,5.493422251,6.013412839,3.294117647,36,0.126582278,30.1,0,15382.117,5.063291139,423.896,0.756189108,0.004500252,0.545343041,0.37281695,0.8854121,4
70,48,22,0.685714286,44,7,5.709832065,5.852168724,4.520833333,92,0.1,36.43,10,1787241.367,1.428571429,4566.21,0.673837185,0.00077886,0.448711991,0.401192993,0.8625385,4
100,67,33,0.67,58,9,6.467740458,6.533077191,3.820895522,105,0.09,8.215,2,473991.83,1,104.712,0.61867702,0.002353466,0.431892782,0.347198784,0.88019234,4
79,66,13,0.835443038,65,6,6.234120168,6.240812515,4.045454545,36,0.075949367,46.785,5,551181.1,0,0,0.778540611,0.001196675,0.41649732,0.365572244,0.8648598,4
78,48,30,0.615384615,44,8,5.84303082,6.096483105,4.729166667,173,0.102564103,41.935,6,287683.886,3.846153846,2849.397,0.698732734,0.003224166,0.415001303,0.413530648,0.878027,4
86,58,28,0.674418605,54,8,5.853377702,6.039821703,4.327586207,81,0.093023256,46.665,4,435290.511,4.651162791,42755.953,0.756421328,0.002153672,0.433615446,0.31155023,0.8699017,4
176,90,86,0.511363636,79,10,6.453677255,6.741344645,4.011111111,207,0.056818182,91.645,2,228924.793,2.840909091,9154.642,0.580267608,0.001364996,0.329235554,0.354823858,0.8672452,4
103,78,25,0.757281553,69,10,6.307530431,6.543264547,4.358974359,82,0.097087379,30.285,9,265491.991,0.970873786,8695.652,0.664369345,0.001266308,0.437446117,0.38381961,0.8588978,4
126,77,49,0.611111111,72,8,6.433549685,6.680002762,3.909090909,108,0.063492063,67.945,4,553624.708,2.380952381,7877.425,0.609834552,0.001813916,0.43145138,0.358680159,0.86211014,4
117,75,42,0.641025641,72,9,6.532339292,6.675839834,3.466666667,52,0.076923077,66.49,1,67182.952,2.564102564,544.99,0.690592766,0.002020834,0.446587086,0.361060172,0.8723479,4
111,82,29,0.738738739,77,9,6.672268804,6.749835701,3.890243902,39,0.081081081,59.28,4,403443.654,1.801801802,66.325,0.707512617,0.003409284,0.440734744,0.326480687,0.8744622,4
106,69,37,0.650943396,61,8,6.382541504,6.477177401,3.855072464,39,0.075471698,55.89,14,506752.317,2.830188679,28969.144,0.6870116,0.001618603,0.391778052,0.365973562,0.86288905,4
64,53,11,0.828125,51,8,5.838313455,5.921938246,4.603773585,55,0.125,41.34,4,470456.533,0,0,0.736423492,0.001828781,0.487056404,0.378706008,0.8631504,4
88,71,17,0.806818182,62,7,6.287658726,6.324463737,4.492957746,65,0.079545455,55.68,12,1169214.033,1.136363636,49.02,0.748050213,0.00261329,0.513250411,0.355766386,0.86688775,4
76,51,25,0.671052632,48,9,5.885159524,5.989660629,3.68627451,25,0.118421053,42.135,4,934470.622,1.315789474,9523.81,0.801851749,0.001631216,0.404648602,0.396413475,0.87306917,4
114,61,53,0.535087719,58,8,5.985632391,6.324862958,3.819672131,34,0.070175439,62.355,3,101609.825,1.754385965,816.456,0.741354883,0.001524113,0.45658195,0.354815185,0.8789374,4
176,161,15,0.914772727,128,10,7.451211112,7.442943496,4.00621118,400,0.056818182,17.27,34,2239336.559,0,0,0.624580145,0.001135411,0.492082894,0.365820497,0.85943586,4
181,91,90,0.502762431,81,8,7.011134624,7.330129883,4.021978022,134,0.044198895,34.22,61,2574784.247,2.209944751,1225857.554,0.513180196,0.004028738,0.31939289,0.357008845,0.8664448,4
90,66,24,0.733333333,61,9,6.107700987,6.209431619,4.136363636,64,0.1,52.02,6,644007.833,1.111111111,436.681,0.732046783,0.001426862,0.407020122,0.318172723,0.8619449,4
81,49,32,0.604938272,46,7,5.903055907,6.151882014,4.469387755,401,0.086419753,44.455,13,1749300.661,3.703703704,3222452.317,0.714532077,0.000305506,0.433707327,0.42955184,0.85859436,4
80,48,32,0.6,46,8,5.990427742,6.080274014,3.8125,23,0.1,39.76,2,537239.653,3.75,76506.542,0.60584712,0.001824945,0.434717953,0.402486742,0.8567855,4
118,59,59,0.5,53,9,6.089823587,6.245406426,3.762711864,81,0.076271186,64.295,1,79990.638,4.237288136,668.417,0.678517282,0.002899969,0.426447809,0.353744805,0.88352054,4
96,53,43,0.552083333,48,9,5.867172582,6.043950554,3.962264151,97,0.09375,54.585,5,378340.019,4.166666667,1604.386,0.679213643,0.001947038,0.418815166,0.323460251,0.87083566,4
147,115,32,0.782312925,107,11,6.977361888,7.072945124,4.373913043,198,0.074829932,84.26,21,1429641.249,1.360544218,63102.233,0.714598954,0.001341393,0.299953073,0.336361438,0.8564596,4
284,148,136,0.521126761,132,9,7.258704797,7.278825022,4.317567568,1061,0.031690141,44.355,40,1389186.416,2.112676056,3794.126,0.629551291,0.001520467,0.42631948,0.308627039,0.8589713,4
70,59,11,0.842857143,55,7,6.050553442,6.058051077,4.118644068,15,0.1,41.34,8,1269166.398,0,0,0.729016781,0.002210409,0.456109345,0.344990015,0.8573414,4
84,69,15,0.821428571,55,8,6.278653889,6.284381273,3.565217391,43,0.095238095,3.37,10,1412435.605,0,0,0.650378942,0.00142118,0.438258588,0.416180462,0.8621062,4
121,93,28,0.768595041,89,13,6.589898095,6.814903688,4.397849462,97,0.107438017,70.735,8,477977.131,1.652892562,1205.949,0.662224889,0.001651698,0.397963405,0.34281683,0.86493534,4
72,56,16,0.777777778,48,10,5.924395007,5.986425874,4.142857143,86,0.138888889,36.13,7,1835706.351,0,0,0.639870167,0.001378694,0.448324025,0.393297166,0.86575264,4
105,74,31,0.704761905,68,11,6.532076497,6.594172615,3.756756757,71,0.104761905,51.51,6,304693.866,4.761904762,295.551,0.701584518,0.003187749,0.417693317,0.379324496,0.87593514,4
67,43,24,0.641791045,43,8,5.490919498,5.606682428,3.860465116,54,0.119402985,17.525,1,81649.658,0,0,0.586724579,0.001998543,0.435422689,0.356639653,0.8694865,30
150,72,78,0.48,65,11,6.374112125,6.580003937,4.027777778,296,0.073333333,83.145,6,353892.535,3.333333333,1015.489,0.609223068,0.00214599,0.3917844,0.359620929,0.8715782,30
