DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,avg_word_similarity_hebrew,word_similarity_large,MappedStyle
63,9,6.67950697,6.763177895,60.09,2,152669.496,2.678571429,80.833,0.358779848,0.8780221,9
66,10,6.395400201,6.414497779,63.3,1,37170.777,0.877192982,61.728,0.425965995,0.8761087,9
52,11,6.081550026,6.298151013,54.03,0,21329.082,3.80952381,877.271,0.394659996,0.8834683,9
82,9,6.929305838,7.029242604,13.96,5,552849.827,2.23880597,559.767,0.469908595,0.87717485,9
63,7,6.43430019,6.547636168,55.09,0,36134.701,1.694915254,55.374,0.457874656,0.8772058,9
50,7,5.799589797,5.806890596,37.06,1,325920.091,0,0,0.445321739,0.86744654,9
42,10,5.614535852,5.67214016,6.91,4,275080.187,0,0,0.454453051,0.88187814,9
85,12,6.711298791,6.887475552,10.87,8,738981.56,3.571428571,15352.119,0.421894431,0.8734311,9
49,9,6.056307315,6.184912176,48.31,4,139180.165,2.97029703,101.893,0.413042188,0.875893,9
58,9,6.271928095,6.303780748,28.77,6,645841.13,0,0,0.469430417,0.87380815,9
49,9,6.218072006,6.493999346,57.885,4,151639.12,5.357142857,25505.348,0.475784838,0.8825858,9
79,9,6.657102661,6.700439718,58.29,6,1147805.64,1.886792453,104.829,0.465741247,0.8676102,9
48,5,5.752258342,5.885643816,70.51,12,750613.927,0.81300813,49.02,0.44873485,0.86634564,9
74,10,6.681830988,6.787794551,72.78,8,828239.91,1.449275362,98.474,0.44274804,0.86262304,9
59,9,6.155399312,6.162427299,43.9,4,174680.741,0,0,0.474374622,0.8690796,9
63,9,6.498476332,6.614712907,55.74,9,242025.263,2.777777778,31252.74,0.403850228,0.87487906,9
63,11,6.414525121,6.47239179,73.275,11,1390874.273,2.290076336,104.79,0.446405768,0.873281,9
55,12,6.177030883,6.452099089,52.455,3,103867.624,1.020408163,892.857,0.440056562,0.8704574,4
98,11,7.131684616,7.167326171,17.165,10,834606.804,0.67114094,49.02,0.301337957,0.8655284,4
43,8,5.998882342,6.174096818,46.27,5,141188.512,2.298850575,273.168,0.411576033,0.87326825,4
71,10,6.215150585,6.326691285,65.49,4,247041.079,2.34375,5411.868,0.413653821,0.864771,4
45,6,5.818549765,5.857422117,28.92,7,740500.192,0,0,0.450984389,0.8670609,4
72,11,6.528346519,6.573893518,6.325,6,236898.973,0,0,0.425315142,0.87364906,4
32,7,5.209453366,5.169925001,27.03,9,3805926.668,0,0,0.355580896,0.8606337,4
61,9,6.376566108,6.545354594,59.83,5,496258.083,3.389830508,98932.593,0.444900542,0.87471974,4
67,10,6.366991573,6.518442418,12.455,6,558448.497,3.870967742,4295.337,0.290800452,0.8698827,4
24,8,4.67561374,4.802618014,42.95,8,886810.958,10.30927835,952299.664,0.459203541,0.8766317,4
45,7,5.931112174,6.074350074,49.21,1,80114.098,2.272727273,159.399,0.411898732,0.87395495,4
46,8,5.659819606,5.66387373,13.305,3,133871.279,0,0,0.434844702,0.87014866,4
51,11,5.733856417,6.050572323,82.84,5,163162.618,7.453416149,6666.145,0.393479735,0.8792864,4
64,9,6.199959803,6.258132026,56.09,4,75094.984,1.886792453,126.321,0.431687474,0.87669176,4
60,7,6.489235725,6.703336922,26.585,11,1355376.555,2.985074627,16378.553,0.277343571,0.8661206,4
71,10,6.431208949,6.550578197,59.48,11,1106064.921,0.952380952,49.02,0.399849445,0.8654575,4
51,7,5.914082151,6.142319139,43.865,5,422565.133,2.409638554,11928.788,0.399688959,0.8670733,4
42,9,5.661445714,5.762102113,50.96,4,286429.388,2.298850575,626.831,0.464731067,0.88208425,4
77,9,6.084444718,6.311649848,43.13,9,219920.446,4.268292683,1524.186,0.395197272,0.88054514,4
58,8,6.031364632,6.201314426,59.745,6,1024597.983,3.80952381,13751.18,0.412783086,0.8633596,4
58,10,6.140864157,6.350641027,17.16,4,124360.541,4.06504065,8986.116,0.399492443,0.87483066,4
128,11,7.552837494,7.728905613,9.435,17,732904.591,2.281368821,10366.019,0.408525914,0.864673,4
55,10,6.128783493,6.145767218,61.03,3,144144.469,0.884955752,21367.521,0.457641572,0.87408,4
39,9,5.873112601,6.072268804,57.15,1,33188.187,3.571428571,3573.132,0.453858733,0.8815488,4
70,11,6.244467957,6.301466296,9.445,12,657404.915,1.098901099,436.681,0.422584832,0.8616298,4
50,10,5.818669384,5.969815782,13.3,17,1150926.878,0,0,0.477752566,0.86540866,4
39,8,5.858102014,6.052838258,46.745,11,2799380.588,0,0,0.437782139,0.86465037,4
59,11,6.33900015,6.403835007,9.345,15,1390064.833,1.01010101,61.728,0.437686801,0.86707646,4
38,9,5.833013503,6.043950554,46.9,0,40881.737,3.125,836.388,0.465117633,0.87477237,4
59,9,6.291743877,6.368507899,5.505,3,958365.933,2.325581395,390.42,0.455623269,0.8696504,4
57,9,6.389344251,6.647394326,62.805,8,410069.056,4.827586207,2302.221,0.327639461,0.87761456,4
63,11,6.170450801,6.268214466,58.15,8,571287.98,2.298850575,22377.28,0.403106719,0.86203164,4
64,11,6.422065525,6.684359151,87.13,3,251957.945,4.819277108,2041.575,0.434945554,0.88156575,4
87,10,6.786818185,6.861213692,74.365,5,170250.778,0.8,223.714,0.399171084,0.8657978,4
62,8,6.291743877,6.297079328,47.1,5,341449.838,1.162790698,70.922,0.447381049,0.86320907,4
51,9,5.918295834,6.106697714,51.905,4,236151.368,2.06185567,24635.432,0.416111797,0.8727088,4
48,9,5.876296293,6.110121347,60.955,3,616085.227,3.03030303,29062.638,0.40784961,0.87958395,4
72,8,6.52385619,6.548548539,5.755,15,1194111.423,0.99009901,147.929,0.450539976,0.86342144,4
27,8,5.092056198,5.468252923,56.29,1,48099.813,5.882352941,4022.547,0.462369144,0.8862863,4
74,9,6.681377982,6.863705493,68.03,4,458916.296,3.676470588,312.325,0.47070089,0.8752398,4
77,9,6.646760934,6.800040336,16.8,2,174754.081,3.225806452,70625.202,0.387706667,0.88142014,4
52,8,5.892878968,5.930060121,3.85,8,1004903.115,1.492537313,147.929,0.450955659,0.8605637,4
89,10,6.93993647,6.964542616,83.775,14,1356435.481,1.183431953,1044.918,0.380847394,0.8725281,4
51,9,6.092787727,6.287658726,20.025,10,2183884.401,1.123595506,490.196,0.451579332,0.8574864,4
39,8,5.426264755,5.392317423,29.3,11,4121532.426,0,0,0.44091472,0.85655785,4
61,11,6.271423486,6.372354346,8.525,5,429187.164,0,0,0.394252837,0.86807114,4
64,10,6.257340112,6.413031168,11.145,4,122814.093,3.676470588,1324.713,0.409706503,0.8688448,4
41,10,5.383113822,5.44385619,29.565,7,1019396.55,0,0,0.354677349,0.854539,4
67,11,6.519750278,6.652048813,63.975,11,921946.807,1.612903226,136.367,0.379618347,0.8657625,4
62,8,6.447224373,6.60304671,59.345,8,501368.552,2.702702703,2060.791,0.422531992,0.87141174,4
60,8,6.071623661,6.284579477,27.79,8,1339190.706,3.703703704,147985.139,0.313850254,0.8697059,4
64,10,6.249397378,6.293295834,52.75,5,719605.486,0,0,0.409778595,0.8665748,4
51,8,6.112492001,6.227831381,3.66,7,555399.504,1.234567901,223.714,0.434756666,0.8754381,4
66,6,6.226922995,6.335711619,48.135,7,781348.066,0,0,0.468786955,0.8597084,4
24,7,5.195295934,5.209453366,17.705,12,4377388.074,0,0,0.344272465,0.85557204,4
45,9,5.733060967,5.921278376,4.625,1,32464.001,2.380952381,4917.995,0.446505606,0.87831616,4
79,10,6.43776928,6.596307315,70.25,18,1517959.007,1.960784314,2933.27,0.363456905,0.8606968,4
23,5,4.781036113,4.786425874,25.35,5,511874.668,0,0,0.343136817,0.8634955,4
35,6,4.835753936,4.972905595,17.87,4,795044.563,8.064516129,39865.111,0.416295618,0.8623459,4
61,8,6.31537953,6.394576569,49.13,4,276156.977,1.086956522,61.728,0.374274105,0.87157524,4
78,11,6.670788316,7.005927904,27.84,3,310696.85,5.314009662,13774.901,0.375629693,0.87652737,4
56,9,6.110843042,6.186111815,51.865,7,224022.039,3.921568627,2990.666,0.424914598,0.87990725,4
44,6,5.864369446,5.952564021,41.13,5,504987.347,0,0,0.498141557,0.8737332,4
47,8,5.929099659,6.332314829,57.29,7,238863.851,7.207207207,23323.786,0.363006771,0.8693222,4
77,9,6.451866435,6.816160629,101.47,2,57398.655,4.787234043,31490.031,0.382222891,0.877989,4
92,11,6.741252622,6.930851324,109.86,10,693255.817,5.076142132,1476.756,0.385435581,0.8759146,4
59,8,6.366035493,6.60385619,67.2,11,392849.641,3.921568627,13703.499,0.421802133,0.8620403,4
66,9,6.365322391,6.485437028,65.73,13,1055158.689,3.448275862,21078.636,0.396742076,0.86171955,4
71,11,6.463838596,6.491853096,17.705,6,377057.114,0,0,0.478846759,0.86638796,4
75,8,6.567912235,6.71427739,14.71,5,162027.29,2.43902439,970.687,0.419991612,0.8695072,4
70,8,6.477109724,6.573242687,67.2,24,1890685.577,1.834862385,588.322,0.439259261,0.8601616,4
41,8,5.746281793,5.892410025,50.005,2,72447.914,3.225806452,86.226,0.431795478,0.8767857,4
53,8,6.05080312,6.242723851,56.31,10,1580847.059,1.869158879,511.651,0.368302584,0.8658782,4
99,11,7.041762442,7.134012398,95.615,16,1075461.239,3.95480226,28728.991,0.419645637,0.86393046,4
45,13,5.452172808,5.81561514,63.07,5,284934.24,5.147058824,41021.173,0.441286415,0.87574977,4
44,9,5.785967639,5.829288087,52.15,5,300987.668,0.961538462,49.02,0.442388028,0.86566687,4
63,8,6.36831465,6.474642682,58.35,10,1190156.799,1.052631579,61.728,0.470236123,0.8628589,4
52,8,5.932720951,6.019184626,3.87,10,592243.042,1.834862385,185.821,0.421846956,0.8744529,4
68,9,6.317325211,6.48472854,73.455,2,279908.559,2.739726027,261.885,0.435949028,0.8769059,4
44,6,5.819693737,5.926733682,12.79,14,2993722.092,1.351351351,21881838.07,0.398815006,0.8692248,4
40,8,5.799589797,5.840223929,3.76,7,1845341.849,0,0,0.328750253,0.86701834,4
51,9,5.841561713,6.016028197,4.175,4,126746.168,1.904761905,874.09,0.393662393,0.86759263,4
63,8,6.338481795,6.475515855,62.475,9,318576.755,1.851851852,23490.114,0.406151414,0.86309856,4
122,13,7.350125552,7.462885014,112.015,21,1228801.277,2.212389381,320.341,0.307376146,0.8631429,25
134,13,7.063838523,7.131047968,20.11,49,1690902.49,2.769230769,1011212.8,0.300573289,0.8648794,25
80,12,6.51696316,6.631852792,29.88,37,1306426.991,2.985074627,179947.521,0.303298861,0.87492627,25
119,14,7.454095702,7.612185778,49.355,10,549565.036,4.318936877,6097.997,0.407658517,0.8721226,25
110,12,7.264765324,7.316225307,42.93,7,86494.781,0.5,49.02,0.420073569,0.87050116,25
109,15,7.096073255,7.352024974,20.045,47,1510547.567,3.649635036,298865.453,0.398109764,0.8642464,25
121,15,6.928798006,7.183562455,7.575,13,910387.55,3.238866397,11917.08,0.29319492,0.86730665,25
80,12,6.02785089,6.256508532,35.085,4,170886.701,2.105263158,255102.424,0.430305421,0.8719474,25
91,12,6.80611886,6.838081903,30.695,14,782652.41,2.450980392,11417.353,0.423100382,0.86749536,25
113,12,7.128218945,7.184859074,64.43,29,544303.844,3.501945525,349.769,0.275345981,0.86494726,25
90,12,7.166563677,7.369000663,13.205,4,241442.317,3.719008264,4338.459,0.289403349,0.8803297,25
111,10,6.975191998,7.148337412,24.66,25,848072.753,4.983388704,128883.513,0.402712524,0.86228406,25
164,12,7.64434175,8.041909487,19.085,29,338033.971,5.18783542,157085.075,0.401693135,0.8623029,25
87,12,6.741363816,6.743346666,8.205,15,783602.95,1.503759398,263.744,0.418209046,0.860648,25
66,10,6.334965132,6.544969078,43.88,29,2422538.981,2.617801047,19075.728,0.395618021,0.85888886,25
69,12,6.266781257,6.57120666,15.43,1,57441.687,4.255319149,38800.882,0.413945615,0.87571234,25
105,11,7.033262606,7.180654043,30.25,17,372000.549,4.508196721,54771.867,0.438108772,0.8657153,25
58,9,6.016539748,6.248349013,18.92,32,467383.47,3.773584906,190510.008,0.418241054,0.8617829,25
59,10,5.955057315,6.184151182,89.325,7,544004.577,8.187134503,28969.699,0.41705054,0.87007296,25
57,10,6.436704346,6.442943496,43.135,13,1462103.959,0,0,0.391088724,0.85954493,25
59,8,5.998587188,6.196524937,6.21,11,1031002.252,5.555555556,23428.226,0.423178226,0.87655795,25
137,13,7.360412948,7.592799275,79.395,54,778930.948,3.880597015,652095.265,0.41987738,0.8630039,25
54,10,6.45094566,6.628516566,77,7,194120.986,3.50877193,1838.428,0.440783292,0.8784177,25
41,9,5.41277251,5.441701418,56.715,11,360171.442,2.678571429,54829.335,0.448444903,0.8614134,25
78,11,6.514405783,6.748753197,102.14,1,26647.828,3.365384615,7481.188,0.449678004,0.8749951,25
81,9,6.513255322,6.783621063,24.82,10,373250.064,4.694835681,105721.432,0.293762535,0.85951114,25
106,14,7.002131935,7.05676719,110.47,16,905975.553,2.752293578,48218.386,0.295854986,0.87103575,25
164,12,7.64434175,8.041909487,19.065,29,338033.971,5.18783542,157085.075,0.401693135,0.8623029,25
84,13,6.892051515,7.068042921,39.97,18,425718.798,4,97668.342,0.270407885,0.8656388,25
87,9,6.697321301,6.787896096,24.38,10,635756.5,1.875,3966.631,0.421877056,0.8646168,25
73,9,6.574388733,6.68979328,23.275,18,2232606.386,1.694915254,171.43,0.398626775,0.8569979,29
114,12,7.333161761,7.348728154,34.165,18,1636451.366,1.212121212,1825.406,0.342528641,0.85998577,29
81,12,6.545578395,6.633843064,26.1,9,1416428.01,0.847457627,147.929,0.419299185,0.8674955,29
56,11,6.290822008,6.437131224,60.3,4,308067.77,2.884615385,2026.434,0.430895686,0.8767047,29
54,8,5.972872067,6.187759785,59.15,11,1421723.574,3.921568627,56772.722,0.395058095,0.86975753,29
54,8,6.184517226,6.254666859,56.655,13,1393412.205,1,952.381,0.430245638,0.86775017,29
109,10,7.214838489,7.257387843,83.215,8,372476.213,1.290322581,269056.439,0.299948186,0.86449283,29
51,9,5.501900695,5.733781563,80.34,3,283463.526,5.517241379,3216.307,0.449815035,0.8756411,29
68,10,6.582667468,6.730239648,9.77,5,254867.307,3.076923077,2822.34,0.341324329,0.8744108,29
47,11,6.01383827,6.275079018,15.64,47,3581260.989,3.846153846,1009008.972,0.302544177,0.84883666,29
34,9,5.717850465,5.727920455,29.5,16,1472539.361,1.818181818,147.929,0.382721722,0.85905755,29
67,13,6.687341116,6.793345194,8.3,4,105504.661,2.173913043,139.493,0.455893993,0.8762092,29
148,11,7.569478363,7.805601846,58.825,18,983594.499,2.183406114,601.961,0.421034306,0.86002326,29
22,6,4.089819748,4.702049762,30.425,0,40140.086,4.166666667,23093.095,0.511880517,0.8948387,29
83,9,6.58001766,6.666051856,32.47,16,1455022.628,0,0,0.306300074,0.8568171,29
49,9,5.780797385,6.01981646,4.045,3,542944.949,5,71033.142,0.391188681,0.87322587,29
131,12,7.478939839,7.613702871,4.98,16,424162.13,2.325581395,1876.056,0.312712103,0.86277765,29
41,9,5.927341619,6.122152024,45.5,13,2433652.689,3.896103896,3150.429,0.467462659,0.8669362,29
57,6,6.044455054,6.207677244,9.445,15,3751786.861,1.162790698,1996.008,0.423680276,0.86131173,29
55,7,5.96875,5.977279923,36.175,5,447402.261,0,0,0.50246501,0.85913163,29
118,11,7.043579185,7.182078708,8.34,23,1372501.74,1.724137931,230610.735,0.382638752,0.8553312,29
61,10,6.092148482,6.424153185,41.045,6,245724.457,5.421686747,5945.242,0.399858415,0.8800295,29
75,9,6.324151594,6.5260554,23.09,15,1115230.433,3.676470588,72055.117,0.42579335,0.85665786,29
149,11,7.573233557,7.7623229,8.15,22,879219.757,2.58302583,2884.491,0.283189565,0.86427855,29
33,7,5.143852092,5.273557262,30.51,4,413685.68,1.612903226,131.752,0.405204237,0.8762762,29
53,8,6.048402344,6.098751529,19.845,7,544840.431,3.092783505,10324.982,0.423969269,0.86988884,29
89,11,6.414869274,6.628694225,13.6,35,1362822.72,2.358490566,458804.936,0.3007285,0.8643126,29
65,10,6.352490162,6.355795834,50.92,2,187006.723,0,0,0.436866552,0.8600671,29
123,12,7.378018673,7.463197086,71.935,12,545163.523,3.149606299,141136.505,0.455292284,0.8634454,29
107,13,7.08205851,7.138187693,7.905,15,525174.291,2.285714286,13862.112,0.376840919,0.86207557,29
47,9,5.98881869,6.128372285,3.5,11,415524.144,1.315789474,147.929,0.406788945,0.86206096,29
122,12,7.252963489,7.327504324,6.645,21,855190.573,1.829268293,587944.071,0.28155753,0.85897243,29
27,8,5.169925001,5.129283017,22.2,1,1057825.206,0,0,0.40868327,0.8668983,29
69,9,6.67007731,6.848770124,13.09,22,1418759.568,0.806451613,25125.628,0.393283367,0.8603826,29
59,10,6.074297225,6.246928095,40.74,13,1065033.626,2.43902439,8051.276,0.446841598,0.8667427,29
36,6,5.454086986,5.495628243,30.48,3,167120.084,1.785714286,281.69,0.331431806,0.8652599,29
152,11,7.657354837,7.659592249,40.44,21,735263.235,0.930232558,104.829,0.303334326,0.86395806,29
104,9,6.831314045,6.96236197,11.565,21,1413007.469,3.723404255,3300.192,0.466489136,0.86650413,29
83,12,6.401362982,6.530915917,18.005,27,1391257.981,4.022988506,498414.505,0.389199942,0.8619997,29
109,11,7.23571184,7.294620749,84.775,24,1233323.973,0.628930818,165.837,0.29593879,0.851343,29
12,5,3.773557262,3.807354922,8.55,0,35424.895,0,0,0.507834196,0.8887624,29
56,9,6.214838489,6.221611724,6.29,2,102442.716,2.564102564,67542.259,0.422589719,0.86995834,29
81,12,6.50466713,6.738817573,80.34,7,623789.742,3.571428571,81440.437,0.385383189,0.8597603,29
99,10,6.959636485,6.983780368,77.81,11,548366.994,0.740740741,53.763,0.300659299,0.85702103,29
128,12,7.250838201,7.397122785,33.68,16,556607.047,3.6900369,104483.365,0.387931168,0.8606735,29
80,10,6.666458515,6.778442604,14.44,3,157489.421,1.680672269,830.394,0.395048559,0.8672934,29
96,9,6.848939099,6.875369407,10.68,5,825100.01,0.806451613,131.752,0.352737218,0.86029255,29
60,9,6.048282634,6.24095326,48.81,2,274302.905,1.063829787,49.02,0.450754434,0.8758623,29
68,8,6.571398862,6.701769827,4.86,6,228647.508,2.678571429,889.071,0.381153077,0.873338,29
73,9,6.614411704,6.704325776,61.345,5,303412.373,1.769911504,787.294,0.453608751,0.87385136,29
54,8,5.960829351,6,38.61,9,668348.891,0,0,0.460780978,0.85834813,29
50,10,6.050553442,6.058051077,42.535,1,65037.752,1.428571429,49.02,0.360535741,0.8774508,29
103,11,6.814459953,6.917603758,11.685,9,313780.865,2.673796791,36737.612,0.413235068,0.8675787,29
56,8,5.889263481,6.221554561,62.475,2,112338.41,7.01754386,4858.149,0.391709447,0.8741477,29
63,6,6.539399602,6.62385619,10.1,6,326671.123,1.960784314,2402.325,0.414671451,0.87062943,29
74,10,6.628405761,6.665236514,20.57,17,1882364.524,1.680672269,156.883,0.410829276,0.8658928,29
96,8,6.979521405,7.06213096,79.945,10,317379.1,3.225806452,909.353,0.318960845,0.8685499,29
61,10,6.354690694,6.568740778,68.66,2,104114.034,4.8,33198.282,0.403324813,0.87436527,29
73,10,6.079809769,6.516039834,15.385,4,724691.566,3.424657534,838.479,0.426110506,0.87667274,29
75,11,6.631615665,6.714872229,64.96,13,580480.052,0,0,0.398971349,0.8635525,29
65,11,6.189008767,6.324105048,50.65,10,620380.952,2.105263158,4016.814,0.37764132,0.86255115,29
70,11,6.431081926,6.564600296,7.02,1,58687.202,1.680672269,2310.164,0.420658171,0.87575734,29
68,8,6.283588009,6.382863224,59.48,14,454546.67,0.900900901,281.69,0.367490917,0.86557144,29
62,9,6.155527234,6.3532655,83.03,6,289138.593,4.635761589,7641.972,0.440467328,0.8754127,29
53,8,5.91236536,6.431671159,62.35,3,69132.665,5.309734513,2957.445,0.46308127,0.88138294,29
73,9,6.346693414,6.461109594,12.315,6,285529.471,3.597122302,1062.905,0.427717149,0.86870736,29
48,8,5.858102014,5.970646477,44.235,5,395695.194,2.666666667,354683.894,0.39930144,0.8677126,29
94,7,6.997149764,7.051163817,76.43,6,567205.079,2.941176471,325.734,0.480027527,0.8660848,29
60,10,5.983246589,6.085055103,58.085,3,223685.901,0,0,0.392770797,0.86776537,29
40,6,5.597579003,5.794734827,37.2,10,2336930.163,1.408450704,194931.774,0.521287501,0.8655028,29
42,8,5.883745109,6.017538025,11.315,6,552180.921,1.428571429,39840.637,0.4981125,0.8605167,29
97,11,6.675527656,6.770800097,34.365,33,804601.324,3.164556962,285733.476,0.43616873,0.85630083,29
21,7,4.631305424,4.984769619,22.715,1,414615.199,5,31711.446,0.35691449,0.8834023,29
80,9,6.779984928,6.871692372,10.235,5,380922.531,2.290076336,5182.413,0.437775254,0.8678514,29
35,8,5.260847105,5.416691882,1.65,4,193018.304,1.851851852,371747.212,0.515225947,0.86585814,29
121,12,7.32259748,7.377210797,15.035,22,1115331.44,1.169590643,550.155,0.409301966,0.86141855,29
70,9,6.231588785,6.78468381,5.2,26,2763964.349,2.380952381,504545.406,0.430166513,0.86484605,29
51,9,6.118522528,6.144092921,45.63,6,513726.618,2.247191011,20366.747,0.380973756,0.8619427,29
91,7,6.780258435,6.802479847,68.22,1,95241.611,0,0,0.342177063,0.8613637,29
46,7,5.727920455,5.700439718,29.795,5,580909.078,0,0,0.337140501,0.859909,29
49,9,5.825748107,6.011365042,5.34,8,2898980.231,4.651162791,17632.761,0.374625504,0.8650216,29
128,12,7.518317146,7.61027199,118.67,13,366068.081,1.904761905,536.7,0.282698482,0.86943746,29
68,11,6.39319329,6.717414881,64.05,15,1114451.387,4.47761194,1546.316,0.356981307,0.8670575,29
87,12,6.791580889,6.939905164,9.5,22,810092.856,6.25,406756.896,0.302441835,0.86333144,29
119,12,7.230821166,7.338903211,89.125,24,1131546.366,2.5,332400.084,0.466722935,0.8644905,29
99,11,6.993676904,7.076815597,74.5,31,2413141.736,0.729927007,1658374.793,0.290459216,0.8535912,29
78,9,6.71655449,6.77040714,6.09,3,201178.392,1.515151515,249.205,0.3286663,0.87356,29
97,8,7.135143353,7.394427151,140.86,6,148186.798,3.947368421,5126.838,0.305767059,0.8683622,29
52,8,6.011842188,6.196068503,56.565,3,655194.438,4.12371134,4310.217,0.425186455,0.88013494,29
74,11,6.291503901,6.501844702,9.7,5,661859.197,2.857142857,193170.741,0.407764435,0.8604827,29
60,8,6.060234586,6.10202169,41.92,9,641325.642,1.298701299,49.02,0.471714139,0.86494416,29
